Ano;Codigo;Unidade;Diretoria;Praca;Conta;ContaNiveisSuperiores;ContaDescricao;ContaTipo;ContaEstatisticaFiscal;EstatisticaFiscalContaOrdem;ContaGrupo;GrupoContaOrdem;ContaSubgrupo;SubgrupoContaOrdem;ContaFuncao;ValorDotacao;ValorEmpenhado;ValorLiquidado;ValorPago
2024;547910017;DESEG;DIRAD;54 FORTALEZA-CE;393902059;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902059 - SEGURANÇA PREDIAL;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com segurança predial decorrentes da contratação de firmas de segurança para postos definidos pelo Banco e diretamente relacionados à guarda de numerário (inclusive administração do pessoal colocado a serviço no Banco) e as despesas relativas aos convênios com instituições militares, destinadas à prestação de serviços especializados em policiamento ostensivo (inclusive treinamento e outras despesas realizadas com essa finalidade), bem como as despesas com taxas referentes a Serviço Orgânico de Segurança.;5224267.0;5187578.86;5187578.86;5187578.86
2024;707910015;DESEG;DIRAD;70 RECIFE-PE;393902059;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902059 - SEGURANÇA PREDIAL;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com segurança predial decorrentes da contratação de firmas de segurança para postos definidos pelo Banco e diretamente relacionados à guarda de numerário (inclusive administração do pessoal colocado a serviço no Banco) e as despesas relativas aos convênios com instituições militares, destinadas à prestação de serviços especializados em policiamento ostensivo (inclusive treinamento e outras despesas realizadas com essa finalidade), bem como as despesas com taxas referentes a Serviço Orgânico de Segurança.;6772857.67;5969570.09;5969570.09;5969570.09
2024;717910012;DESEG;DIRAD;71 RIO DE JANEIRO-RJ;393902059;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902059 - SEGURANÇA PREDIAL;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com segurança predial decorrentes da contratação de firmas de segurança para postos definidos pelo Banco e diretamente relacionados à guarda de numerário (inclusive administração do pessoal colocado a serviço no Banco) e as despesas relativas aos convênios com instituições militares, destinadas à prestação de serviços especializados em policiamento ostensivo (inclusive treinamento e outras despesas realizadas com essa finalidade), bem como as despesas com taxas referentes a Serviço Orgânico de Segurança.;23521509.37;22909009.37;22857324.67;22857324.67
2024;727910019;DESEG;DIRAD;72 SALVADOR-BA;393902059;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902059 - SEGURANÇA PREDIAL;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com segurança predial decorrentes da contratação de firmas de segurança para postos definidos pelo Banco e diretamente relacionados à guarda de numerário (inclusive administração do pessoal colocado a serviço no Banco) e as despesas relativas aos convênios com instituições militares, destinadas à prestação de serviços especializados em policiamento ostensivo (inclusive treinamento e outras despesas realizadas com essa finalidade), bem como as despesas com taxas referentes a Serviço Orgânico de Segurança.;5110623.0;5014979.3;4987100.59;4987100.59
2024;403910010;MECIR;DIRAD;40 BRASILIA-DF;393902097;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902097 - MANUTENÇÃO PREDIAL - SERVIÇOS DE    TERCEIROS;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;"Registra as despesas com manutenção predial de imóveis de propriedade do Banco, indissociáveis da execução do meio circulante, tais como: (I) coleta de lixo extraordinário/recolhimento e destinação de resíduos de cédulas; (II) outras em que se possa assegurar relação única e direta com a produção, guarda, distribuição e descarte de numerário, intrínsecas à execução do meio circulante.";124948.08;124948.08;124948.08;124948.08
2024;443910018;MECIR;DIRAD;44 BELO HORIZONTE-MG;393902097;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902097 - MANUTENÇÃO PREDIAL - SERVIÇOS DE    TERCEIROS;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;"Registra as despesas com manutenção predial de imóveis de propriedade do Banco, indissociáveis da execução do meio circulante, tais como: (I) coleta de lixo extraordinário/recolhimento e destinação de resíduos de cédulas; (II) outras em que se possa assegurar relação única e direta com a produção, guarda, distribuição e descarte de numerário, intrínsecas à execução do meio circulante.";141667.28;141667.28;139379.85;139379.85
2024;503910013;MECIR;DIRAD;50 CURITIBA-PR;393902097;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902097 - MANUTENÇÃO PREDIAL - SERVIÇOS DE    TERCEIROS;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;"Registra as despesas com manutenção predial de imóveis de propriedade do Banco, indissociáveis da execução do meio circulante, tais como: (I) coleta de lixo extraordinário/recolhimento e destinação de resíduos de cédulas; (II) outras em que se possa assegurar relação única e direta com a produção, guarda, distribuição e descarte de numerário, intrínsecas à execução do meio circulante.";177681.6;125740.8;80640.8;80640.8
2024;543910011;MECIR;DIRAD;54 FORTALEZA-CE;393902097;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902097 - MANUTENÇÃO PREDIAL - SERVIÇOS DE    TERCEIROS;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;"Registra as despesas com manutenção predial de imóveis de propriedade do Banco, indissociáveis da execução do meio circulante, tais como: (I) coleta de lixo extraordinário/recolhimento e destinação de resíduos de cédulas; (II) outras em que se possa assegurar relação única e direta com a produção, guarda, distribuição e descarte de numerário, intrínsecas à execução do meio circulante.";279158.55;279158.55;194831.01;194831.01
2024;703910019;MECIR;DIRAD;70 RECIFE-PE;393902097;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902097 - MANUTENÇÃO PREDIAL - SERVIÇOS DE    TERCEIROS;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;"Registra as despesas com manutenção predial de imóveis de propriedade do Banco, indissociáveis da execução do meio circulante, tais como: (I) coleta de lixo extraordinário/recolhimento e destinação de resíduos de cédulas; (II) outras em que se possa assegurar relação única e direta com a produção, guarda, distribuição e descarte de numerário, intrínsecas à execução do meio circulante.";136352.0;130716.56;129274.06;129274.06
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393902097;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902097 - MANUTENÇÃO PREDIAL - SERVIÇOS DE    TERCEIROS;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;"Registra as despesas com manutenção predial de imóveis de propriedade do Banco, indissociáveis da execução do meio circulante, tais como: (I) coleta de lixo extraordinário/recolhimento e destinação de resíduos de cédulas; (II) outras em que se possa assegurar relação única e direta com a produção, guarda, distribuição e descarte de numerário, intrínsecas à execução do meio circulante.";2022008.45;2022008.45;1777196.16;1777196.16
2024;723910013;MECIR;DIRAD;72 SALVADOR-BA;393902097;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902097 - MANUTENÇÃO PREDIAL - SERVIÇOS DE    TERCEIROS;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;"Registra as despesas com manutenção predial de imóveis de propriedade do Banco, indissociáveis da execução do meio circulante, tais como: (I) coleta de lixo extraordinário/recolhimento e destinação de resíduos de cédulas; (II) outras em que se possa assegurar relação única e direta com a produção, guarda, distribuição e descarte de numerário, intrínsecas à execução do meio circulante.";272540.0;154340.0;154338.49;154338.49
2024;763910011;MECIR;DIRAD;76 SAO PAULO-SP;393902097;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902097 - MANUTENÇÃO PREDIAL - SERVIÇOS DE    TERCEIROS;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;"Registra as despesas com manutenção predial de imóveis de propriedade do Banco, indissociáveis da execução do meio circulante, tais como: (I) coleta de lixo extraordinário/recolhimento e destinação de resíduos de cédulas; (II) outras em que se possa assegurar relação única e direta com a produção, guarda, distribuição e descarte de numerário, intrínsecas à execução do meio circulante.";773500.0;773500.0;576297.4;576297.4
2024;423910014;MECIR;DIRAD;42 BELEM-PA;393902183;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902183 - LOCOMOÇÃO URBANA;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com locomoção urbana realizada por meio de ônibus, táxi e outros veículos de transportes urbanos, para atender necessidades do serviço.;357.0;0.0;0.0;0.0
2024;403910010;MECIR;DIRAD;40 BRASILIA-DF;393902107;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902107 - MATERIAL DE CONSUMO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;"Registra as despesas com aquisição de materiais de consumo diretamente relacionados com o acondicionamento e guarda de numerário, tais como: (I) caixa para embalagem de cédulas, cintas e etiquetas gomadas, lacres, sacos de aniagem, sacos para guarda de moedas, munição, colete à prova de balas, etc.; (II) materiais utilizados pelos profissionais do Banco, destinados à manutenção predial de imóveis de propriedade do Banco, tais como: cadeados, chapas de madeira, carpetes, cimento, espelhos, fechaduras, fios, janelas, ladrilhos, massas, molas para portas, parafusos, persianas, pisos, portais, portas, pregos, resistências, tijolos, tintas, tomadas, etc.; (III) todo o material utilizado em imóvel e que passe a integrá-lo, sem possibilidade de remoção sem ser inutilizado; (IV) material de consumo utilizado em equipamentos de segurança.";332868.8;108880.0;6649.97;6649.97
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393902107;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902107 - MATERIAL DE CONSUMO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;"Registra as despesas com aquisição de materiais de consumo diretamente relacionados com o acondicionamento e guarda de numerário, tais como: (I) caixa para embalagem de cédulas, cintas e etiquetas gomadas, lacres, sacos de aniagem, sacos para guarda de moedas, munição, colete à prova de balas, etc.; (II) materiais utilizados pelos profissionais do Banco, destinados à manutenção predial de imóveis de propriedade do Banco, tais como: cadeados, chapas de madeira, carpetes, cimento, espelhos, fechaduras, fios, janelas, ladrilhos, massas, molas para portas, parafusos, persianas, pisos, portais, portas, pregos, resistências, tijolos, tintas, tomadas, etc.; (III) todo o material utilizado em imóvel e que passe a integrá-lo, sem possibilidade de remoção sem ser inutilizado; (IV) material de consumo utilizado em equipamentos de segurança.";293360.0;153360.0;153360.0;153360.0
2024;727910019;DESEG;DIRAD;72 SALVADOR-BA;393902073;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902073 - MONITORAMENTO ELETRÔNICO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com os serviços de vigilância eletrônica, monitoramento remoto, manutenção e assistência técnica de circuito fechado de televisão.;69895.22;69895.22;46759.07;46759.07
2024;447910014;DESEG;DIRAD;44 BELO HORIZONTE-MG;393902073;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902073 - MONITORAMENTO ELETRÔNICO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com os serviços de vigilância eletrônica, monitoramento remoto, manutenção e assistência técnica de circuito fechado de televisão.;75000.0;0.0;0.0;0.0
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393902183;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902183 - LOCOMOÇÃO URBANA;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com locomoção urbana realizada por meio de ônibus, táxi e outros veículos de transportes urbanos, para atender necessidades do serviço.;18459.0;12325.0;7885.0;7885.0
2024;407910016;DESEG;DIRAD;40 BRASILIA-DF;393902183;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902183 - LOCOMOÇÃO URBANA;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com locomoção urbana realizada por meio de ônibus, táxi e outros veículos de transportes urbanos, para atender necessidades do serviço.;950.0;950.0;950.0;950.0
2024;407910016;DESEG;DIRAD;40 BRASILIA-DF;393902073;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902073 - MONITORAMENTO ELETRÔNICO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com os serviços de vigilância eletrônica, monitoramento remoto, manutenção e assistência técnica de circuito fechado de televisão.;2019008.51;2019008.51;1503600.33;1503600.33
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393904019;"SELEÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393904019 - PROCESSAMENTO AUTOMATIZADO DE CÉDULAS;Despesa;Primário;2;Meio Circulante;5;Destruição de numerário;9;Registra as despesas decorrentes do processamento automatizado de cédulas na seleção de numerário.;23288551.65;23288551.65;22920454.79;22920454.79
2024;507910019;DESEG;DIRAD;50 CURITIBA-PR;393902073;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902073 - MONITORAMENTO ELETRÔNICO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com os serviços de vigilância eletrônica, monitoramento remoto, manutenção e assistência técnica de circuito fechado de televisão.;109666.72;109037.19;109037.19;109037.19
2024;547910017;DESEG;DIRAD;54 FORTALEZA-CE;393902073;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902073 - MONITORAMENTO ELETRÔNICO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com os serviços de vigilância eletrônica, monitoramento remoto, manutenção e assistência técnica de circuito fechado de televisão.;161488.39;79466.67;78678.73;78678.73
2024;707910015;DESEG;DIRAD;70 RECIFE-PE;393902073;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902073 - MONITORAMENTO ELETRÔNICO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com os serviços de vigilância eletrônica, monitoramento remoto, manutenção e assistência técnica de circuito fechado de televisão.;96762.97;96762.97;96762.29;96762.29
2024;717910012;DESEG;DIRAD;71 RIO DE JANEIRO-RJ;393902073;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902073 - MONITORAMENTO ELETRÔNICO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com os serviços de vigilância eletrônica, monitoramento remoto, manutenção e assistência técnica de circuito fechado de televisão.;241053.91;152109.87;116539.88;116539.88
2024;767910017;DESEG;DIRAD;76 SAO PAULO-SP;393902073;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902073 - MONITORAMENTO ELETRÔNICO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com os serviços de vigilância eletrônica, monitoramento remoto, manutenção e assistência técnica de circuito fechado de televisão.;139333.0;0.0;0.0;0.0
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393902224;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902224 - INDENIZAÇÃO DE TRANSPORTE;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra a indenização de transporte paga aos servidores do Mecir que atuam na fiscalização da custódia de numerário.;13861.0;5000.0;612.0;612.0
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393903010;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903010 - FRETAMENTO DE AERONAVES;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com o fretamento de aeronaves utilizadas na distribuição de numerário.;27276247.51;22435916.11;21941629.08;21941629.08
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393901029;"AQUISIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393901029 - MOEDAS;Despesa;Primário;2;Meio Circulante;5;Aquisição de numerário;6;Registra as despesas com a aquisição de moedas.;227905131.52;227905131.52;227905131.52;227905131.52
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393905018;"DESTRUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393905018 - MANUTENÇÃO DE FRAGMENTADORAS;Despesa;Primário;2;Meio Circulante;5;Destruição de numerário;9;Registra as despesas com mão-de-obra utilizada para a manutenção de fragmentadoras destinadas à destruição de numerário, inclusive o material porventura necessário e a reposição de peças e acessórios, se fornecidos pelo executante do serviço, bem como as despesas com  instalação do referido material, desde que não incluídas no preço de aquisição.;2503764.0;2487827.24;2487535.76;2487535.76
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393905214;"DESTRUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393905214 - DIÁRIAS;Despesa;Primário;2;Meio Circulante;5;Outras despesas;10;Registra as despesas com diárias de pessoal realizadas com o serviço de destruição de numerário, quando da formação de equipes com servidores oriundos de localidades diferentes daquela onde ocorrerá a destruição.;2216.63;2216.63;2067.08;2067.08
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393901036;"AQUISIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393901036 - MOEDAS COMEMORATIVAS;Despesa;Primário;2;Meio Circulante;5;Aquisição de numerário;6;Registra as despesas com a aquisição de moedas comemorativas.;3122385.6;3122385.6;2228925.6;2228925.6
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393901012;"AQUISIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393901012 - CÉDULAS;Despesa;Primário;2;Meio Circulante;5;Aquisição de numerário;6;Registra as despesas com a aquisição de cédulas.;615016062.0;615016062.0;615016062.0;615016062.0
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393903058;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903058 - GUARDA E MANUTENÇÃO DA FROTA DO MECIR/RJ;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com mão-de-obra utilizada para a guarda e manutenção da frota do Mecir, no Rio de Janeiro, inclusive o material porventura necessário e a reposição de peças e acessórios, se fornecidos pelo executante do serviço, bem como as despesas com instalação do referido material, desde que não incluídas no preço de aquisição.;5065151.68;5038760.03;4760731.79;4760731.79
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393903096;"DISTRIBUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393903096 - REMUNERAÇÃO PELA VENDA DE CÉDULAS, MOEDAS E PEÇAS COMEMORATIVAS;Despesa;Primário;2;Meio Circulante;5;Distribuição de numerário;7;Registra as despesas com a remuneração pela venda de cédulas, moedas e peças comemorativas, decorrentes de convênios celebrados entre o Banco Central e outras instituições.;1121156.0;918138.52;445276.56;445276.56
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393905180;"DESTRUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393905180 - LOCOMOÇÃO URBANA;Despesa;Primário;2;Meio Circulante;5;Destruição de numerário;9;Registra as despesas com locomoção urbana realizada por meio de ônibus, táxi e outros veículos de transportes urbanos, para atender necessidades do serviço.;95.0;95.0;95.0;95.0
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393905207;"DESTRUIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393905207 - CONDUÇÃO, PASSAGENS E MULTAS POR REMARCAÇÃO DE VOO;Despesa;Primário;2;Meio Circulante;5;Destruição de numerário;9;Registra as despesas com condução e passagens realizadas com o serviço de destruição de numerário, quando da formação de equipes com servidores oriundos de localidades diferentes  daquela onde ocorrerá a destruição.;5000.0;4000.0;3110.43;3110.43
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393906017;"AÇÕES DE DESENVOLVIMENTO E PROMOÇÃO DO MEIO CIRCULANTE
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393906017 - PESQUISA;Despesa;Primário;2;Meio Circulante;5;Outras despesas;10;;416896.9;416896.9;416896.9;416896.9
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;3939903;"CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";3939903 - DESPESAS ACESSÓRIAS EM OPERAÇÕES DO  MEIO CIRCULANTE;Despesa;Primário;2;Meio Circulante;5;Outras despesas;10;Registra as despesas com tarifas, comissões, taxas administrativas, honorários, encargos (ex: contratação de despachante aduaneiro) e despesas com armazenamento de material, incidentes em operações do Meio Circulante.;807212.22;711197.8;711197.8;711197.8
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393901201;"AQUISIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393901201 - CONDUÇÃO, PASSAGENS E MULTAS POR REMARCAÇÃO DE VOO AO EXTERIOR;Despesa;Primário;2;Meio Circulante;5;Aquisição de numerário;6;Registra as despesas com condução e passagens ao exterior realizadas com o serviço de aquisição de numerário, para análise, acompanhamento da execução de ajustes e aprovação do papel fiduciário e seus elementos de segurança, bem como dos testes de impressão das cédulas a serem produzidas pela empresa contratada por este Banco Central ou para pesquisa, testes de insumos e elementos de segurança, coleta de subsídios e acompanhamento das diversas fases para a concepção e o desenvolvimento do projeto de cédulas e moedas.;40000.0;0.0;0.0;0.0
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393901218;"AQUISIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393901218 - DIÁRIAS NO EXTERIOR;Despesa;Primário;2;Meio Circulante;5;Aquisição de numerário;6;Registra as despesas com diárias no exterior realizadas com o serviço de aquisição de numerário, para análise, acompanhamento da execução de ajustes e aprovação do papel fiduciário e seus elementos de segurança, bem como dos testes de impressão das cédulas a serem produzidas pela empresa contratada por este Banco Central ou para pesquisa, testes de insumos e elementos de segurança, coleta de subsídios e acompanhamento das diversas fases para a concepção e o desenvolvimento do projeto de cédulas e moedas.;40000.0;0.0;0.0;0.0
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393901108;"AQUISIÇÃO DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393901108 - CONCEPÇÃO E DESENVOLVIMENTO DE      PROJETOS DE CÉDULAS E MOEDAS;Despesa;Primário;2;Meio Circulante;5;Aquisição de numerário;6;"Registra as despesas com a concepção e o desenvolvimento de projetos de cédulas e moedas tais como: (I) contratação de empresas especializadas para desenvolvimento de projeto gráfico e originações;  (II) contratação de pesquisas qualitativas para aferição da percepção da população quanto a elementos de segurança e outros aspectos que impactam na definição do projeto; (III) contratação de testes de insumos e elementos de segurança, de impressão e/ou de cunhagem; (IV) despesas relativas ao pagamento de direitos autorais, de direitos de imagem e de aquisição de imagens, necessários para a concepção e desenvolvimento de projetos de cédulas e moedas.";1233002.7;608003.7;319091.95;319091.95
2024;713910016;MECIR;DIRAD;71 RIO DE JANEIRO-RJ;393902231;"ACONDICIONAMENTO E GUARDA DE NUMERÁRIO
CONTAS DE RESULTADO - DESPESAS
OUTRAS DESPESAS
DESPESAS DO MEIO CIRCULANTE";393902231 - SEGURO PARA ESTOQUE DE NUMERÁRIO;Despesa;Primário;2;Meio Circulante;5;Guarda e segurança de numerário;8;Registra as despesas com a contratação de (i) serviços técnicos especializados em consultoria, gerenciamento e inspeção de risco e assessoria em seguros e (ii) pagamento de prêmio de seguros para estoque de numerário armazenado nas diversas instalações do Banco Central do Brasil.;14498.0;14498.0;14498.0;14498.0
2024;400310015;DERAD;DIORF;40 BRASILIA-DF;3466012;"DESPESAS DE JUROS SOBRE OBRIGAÇÕES A PAGAR EM MOEDA LOCAL
CONTAS DE RESULTADO - DESPESAS
DESPESAS DE JUROS EM MOEDA LOCAL";3466012 - DEVOLUÇÃO DE MULTAS E OUTRAS        PENALIDADES;Despesa;Primário;2;Outras Operações;6;Juros;1;Registra as despesas com a atualização monetária decorrente da devolução de multas e outras penalidades.;200000.0;200000.0;23.39;23.39
